"§ø¨½¥N½X","¿¤¥«¥N½X.x","¿¤¥«¦WºÙ.x","¶mÂí¥«°Ï¥N½X.x","¶mÂí¥«°Ï¦WºÙ.x","§ø¨½¦WºÙ.x","X104§ß¾i¤ñ","X104§ß¥®¤ñ","X104§ß¦Ñ¤ñ","X104¦Ñ¤Æ«ü¼Æ","X104§ß¨à¤ñ","X105§ß¾i¤ñ","X105§ß¥®¤ñ","X105§ß¦Ñ¤ñ","X105¦Ñ¤Æ«ü¼Æ","X105§ß¨à¤ñ","X106§ß¾i¤ñ","X106§ß¥®¤ñ","X106§ß¦Ñ¤ñ","X106¦Ñ¤Æ«ü¼Æ","X106§ß¨à¤ñ","X107§ß¾i¤ñ","X107§ß¥®¤ñ","X107§ß¦Ñ¤ñ","X107¦Ñ¤Æ«ü¼Æ","X107§ß¨à¤ñ","X108§ß¾i¤ñ","X108§ß¥®¤ñ","X108§ß¦Ñ¤ñ","X108¦Ñ¤Æ«ü¼Æ","X108§ß¨à¤ñ","X109§ß¾i¤ñ","X109§ß¥®¤ñ","X109§ß¦Ñ¤ñ","X109¦Ñ¤Æ«ü¼Æ","X109§ß¨à¤ñ","110§ß¾i¤ñ","110§ß¥®¤ñ","110§ß¦Ñ¤ñ","110¦Ñ¤Æ«ü¼Æ","110§ß¨à¤ñ"
"10008110-019",10008,"«n§ë¿¤",10008110,"¤ô¨½¶m","«n¥ú§ø",39.49,17.65,21.84,123.75,14.3382352941176,39,16.94,22.07,130.3,13.41642228739,39.61,16.34,23.27,142.4,12.1234939759036,39.94,15.84,24.1,152.17,11.5531752104055,42,16.76,25.25,150.68,12.0122417750574,41.796,15.842,25.961,162.579,10.7341434740433,42.392,15.554,26.846,170.152,10.0826200625328
"10008120-001",10008,"«n§ë¿¤",10008120,"«H¸q¶m","¤H©M§ø",36.06,24.89,11.17,44.88,15.8311345646438,36.03,24.2,11.83,48.9,15.7473309608541,35.84,23.41,12.42,53.05,15.5495978552279,35.44,23.24,12.2,52.49,15.8504007123776,35.95,23.18,12.77,55.12,16.0583941605839,35.621,22.47,13.149,58.1090000000001,15.9746483337586,35.54,22.032,13.506,60.516,16.0304072280989
"10008120-002",10008,"«n§ë¿¤",10008120,"«H¸q¶m","¦a§Q§ø",32.94,22.79,10.14,44.5,15.1551312649165,34.09,23.05,11.04,47.92,14.2857142857143,35.57,24.07,11.5,47.76,14.3712574850299,35.66,24.05,11.61,48.28,14.3364928909953,37.21,24.73,12.48,50.49,15.4861944777911,38.127,25.202,12.929,51.492,14.9408295901985,39.138,25.69,13.454,52.726,15.0121200933015
"10008120-003",10008,"«n§ë¿¤",10008120,"«H¸q¶m","¼æ«n§ø",39.82,33.15,6.67,20.11,19.2792792792793,37.97,31.19,6.77,21.71,17.825311942959,38.69,32.33,6.36,19.67,18.1978798586572,42.45,35.79,6.65,18.59,21.0431654676259,43.04,36.35,6.69,18.41,22.7848101265823,43.67,37.062,6.604,17.742,22.8947639008026,44.762,38.162,6.596,17.09,23.9176554227299
"10008120-004",10008,"«n§ë¿¤",10008120,"«H¸q¶m","©ú¼w§ø",36.06,14.05,22.01,156.68,9.99248685199098,36.38,13.51,22.87,169.32,8.82578664620107,35.62,11.69,23.93,204.67,7.40452065471551,37.24,12.2,25.04,205.23,7.89473684210526,39.17,12.25,26.92,219.73,8,39.018,11.267,27.751,239.729,6.94869914657922,39.726,10.776,28.95,255.93,6.45709679577145
"10008120-005",10008,"«n§ë¿¤",10008120,"«H¸q¶m","·R°ê§ø",38.63,13.69,24.94,182.26,7.06401766004415,41.23,12.56,28.67,228.3,6.63507109004739,40.72,12.53,28.19,225,7.2289156626506,40.59,12.22,28.36,232,7.33496332518337,42.2,12.53,29.67,236.73,7.41687979539642,42.624,11.908,30.711,254.65,7.55765445841654,43.274,11.642,31.626,265.914,7.6982161090006
"10008120-006",10008,"«n§ë¿¤",10008120,"«H¸q¶m","¦Û±j§ø",42,14.7,27.3,185.71,10.5008077544426,41.78,13.49,28.29,209.76,10.0328947368421,39.57,11.75,27.81,236.62,8.11258278145695,39.36,11.39,27.97,245.59,8.04020100502512,37.98,10.25,27.73,270.49,7.56302521008403,37,9.01600000000001,27.982,291.251,6.48942465140992,35.954,7.916,28.036,311.79,5.70259876935651
"10008120-007",10008,"«n§ë¿¤",10008120,"«H¸q¶m","Ã¹®R§ø",32.6,23.61,8.99,38.06,15.2322924600152,33.56,24.24,9.33,38.49,15.0611620795107,32.77,22.67,10.1,44.56,14.0323824209715,31.71,21.57,10.14,47,13.3384146341463,32.22,21.53,10.69,49.64,13.8845553822153,31.789,20.675,11.113,53.051,12.9842949150825,31.528,19.992,11.534,56.218,12.5424727549861
"10008120-008",10008,"«n§ë¿¤",10008120,"«H¸q¶m","±æ¬ü§ø",32.29,23.42,8.87,37.87,14.4837144837145,32.63,23.35,9.28,39.76,15.0492264416315,31.84,22.39,9.45,42.19,14.6256123163051,32.79,22.38,10.42,46.54,15.3413089373681,32.07,21.36,10.71,50.16,14.0056022408964,32.24,21.053,11.192,52.712,14.5018502870132,32.212,20.544,11.674,55.8480000000001,14.4354360880233
"10008120-009",10008,"«n§ë¿¤",10008120,"«H¸q¶m","¦P´I§ø",37.39,15.53,21.86,140.72,10.2481985588471,39.3,16.29,23.01,141.29,10.6158833063209,38.52,15.14,23.37,154.35,10.0411522633745,37.7,14.08,23.61,167.65,9.1963545981773,39.53,14.76,24.77,167.82,10.7718405428329,39.292,14.035,25.25,178.534,10.0630124318589,39.56,13.66,25.892,186.59,10.0257879578417
"10008120-010",10008,"«n§ë¿¤",10008120,"«H¸q¶m","¯«¤ì§ø",35.92,16.02,19.89,124.18,10.9154929577465,33.69,12.83,20.86,162.5,7.66488413547237,34.4,13.55,20.86,153.95,8.19964349376114,36.22,13.96,22.26,159.49,8.48056537102473,39.39,13.83,25.57,184.93,9.46969696969697,38.765,13.063,25.716,192.557,8.32328336337634,39.712,12.738,26.992,204.406,8.11569228932167
"10008120-011",10008,"«n§ë¿¤",10008120,"«H¸q¶m","ªF®H§ø",27.67,19.27,8.4,43.59,12.0553359683794,29.66,20.55,9.11,44.33,11.9433198380567,31.38,21.4,9.98,46.63,12.7572016460905,32.91,22.22,10.69,48.11,13.2075471698113,30.92,19.71,11.22,56.91,11.3207547169811,33.433,21.395,12.046,57.04,12.1953513165512,34.408,21.65,12.768,60.0820000000001,12.174857799447
"10008120-012",10008,"«n§ë¿¤",10008120,"«H¸q¶m","ÂùÀs§ø",35.03,29.28,5.76,19.66,18.9144736842105,36.74,30.2,6.54,21.67,18.7919463087248,36.15,27.87,8.28,29.7,17.7364864864865,35.27,26.46,8.82,33.33,16.8053244592346,35.3,25.68,9.63,37.5,16.0472972972973,35.419,24.616,10.812,42.5740000000001,15.3428132601957,35.326,23.522,11.814,47.3080000000002,14.5707157978641
"10008120-013",10008,"«n§ë¿¤",10008120,"«H¸q¶m","·s¶m§ø",31.68,26.73,4.96,18.54,18.5840707964602,31.16,25,6.16,24.65,16.1971830985916,29.43,23.06,6.37,27.61,14.2857142857143,29.53,22.97,6.56,28.57,14.5077720207254,31.37,23.74,7.63,32.12,16.1178509532062,29.959,21.897,8.058,35.6220000000001,13.9519630016273,29.734,21.096,8.63200000000001,38.7300000000001,13.2897779251899
"10008120-014",10008,"«n§ë¿¤",10008120,"«H¸q¶m","Â×¥C§ø",32.03,16.35,15.67,95.83,10.732538330494,32.94,17.15,15.79,92.08,10.3565365025467,31.35,15.84,15.5,97.85,9.88074957410562,32.58,16.46,16.12,97.89,10.3986135181976,35.16,17.67,17.49,99,10.9540636042403,34.582,17.279,17.305,100.175,10.6100385748599,35.172,17.474,17.702,101.39,10.6585513311742
"10008130-001",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","ªkªv§ø",40.89,32.39,8.5,26.25,23.0769230769231,39.78,31.05,8.74,28.14,22.1774193548387,40.56,31.59,8.97,28.39,21.0174029451138,42.5,33.33,9.16,27.49,21.5139442231076,41.62,31.57,10.05,31.84,20.4896907216495,42.324,32.178,10.14,31.581,19.903694111643,42.742,32.242,10.492,32.634,19.3199001274152
"10008130-002",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¤¤¥¿§ø",36.3,28.67,7.63,26.61,18.0346820809249,38,29.65,8.35,28.17,18.7058823529412,39.6,30.14,9.46,31.37,18.7943262411348,41.76,31.88,9.88,31,19.4117647058824,44.12,33.53,10.59,31.58,19.7647058823529,45.776,34.359,11.417,33.577,20.1920512393864,47.716,35.554,12.162,34.854,20.6086442349661
"10008130-003",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¤¬§U§ø",36.82,23.64,13.18,55.74,14.989939637827,36.45,21.89,14.56,66.51,14.2570281124498,35.44,21.03,14.41,68.54,13.1293188548865,36.49,22.24,14.24,64.04,12.6829268292683,36.99,21.84,15.15,69.33,12.7184466019417,36.552,21.153,15.394,72.245,11.720405800789,36.59,20.828,15.756,74.716,11.1086970652938
"10008130-004",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","·s¥Í§ø",28.53,12.71,15.82,124.44,2.54237288135593,30.23,13.37,16.86,126.09,2.90697674418605,31.74,14.89,16.85,113.21,5.0561797752809,32.03,15.04,16.99,112.96,5.2924791086351,36.52,18.55,17.97,96.88,7.82608695652174,37.144,18.917,18.227,94.241,8.61069824763015,38.922,20.252,18.67,87.4159999999999,9.90599129910822
"10008130-005",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¤O¦æ§ø",43.42,28.51,14.91,52.31,17.7631578947368,44.91,28.98,15.93,54.96,18.3628318584071,39.65,25.05,14.6,58.26,16.3398692810458,39.35,23.23,16.13,69.44,15.0537634408602,35.99,20.47,15.52,75.79,12.2844827586207,34.5379999999999,18.699,15.844,80.5840000000001,11.6808954398003,32.4959999999999,16.516,15.986,86.7280000000002,10.2542535708224
"10008130-006",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","µo²»§ø",35.04,22.41,12.62,56.33,11.9148936170213,38.39,23.94,14.45,60.37,12.4087591240876,38.37,23.11,15.26,66.04,11.9186046511628,37.74,21.77,15.97,73.33,10.4499274310595,39.7,22.52,17.19,76.32,10.962962962963,40.449,22.165,18.296,82.3600000000001,10.3722216569154,41.316,21.97,19.362,87.6540000000001,9.98595235680094
"10008130-007",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¦X§@§ø",41.92,28.31,13.61,48.08,19.7822141560799,40.6,28.01,12.59,44.94,18.0851063829787,42.3,28.67,13.63,47.53,16.9911504424779,38.54,25.17,13.37,53.1,15.4513888888889,37.87,23.92,13.94,58.27,12.736660929432,37.198,23.33,13.86,58.9460000000001,11.5918569757558,36.182,22.168,14.004,61.8000000000001,9.91937458101719
"10008130-008",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¿Ë·R§ø",36.79,24.62,12.17,49.42,15.5893536121673,38.05,25.82,12.24,47.39,16.859344894027,37.75,25.65,12.1,47.19,16.7146974063401,36.48,24.23,12.25,50.58,16.089803554724,37.34,24.36,12.99,53.33,16.0458452722063,37.141,24.303,12.845,52.885,16.3028415421254,37.094,24.092,13.01,53.986,16.3171857402029
"10008130-009",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¤j¦P§ø",36.19,18.55,17.64,95.08,10.9627547434996,37.59,18.54,19.04,102.69,11.1269614835949,39.1,18.95,20.16,106.39,10.8262108262108,41.02,19.69,21.33,108.36,10.9520400858984,43.94,21.23,22.7,106.92,11.9764878765614,45.247,21.345,23.897,112.693,11.7246544636812,47.14,21.996,25.138,115.628,11.9099089505239
"10008130-010",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","«nÂ×§ø",35.72,19.87,15.85,79.73,12.2649955237243,36.93,19.69,17.24,87.56,11.7059891107078,38.56,20.6,17.96,87.17,11.5770282588879,39.32,20.29,19.03,93.81,11.2208258527828,38.92,19.6,19.32,98.6,11.7216117216117,40.527,20.028,20.499,102.571,11.2265108348978,41.406,20.034,21.372,106.97,11.0693177486828
"10008130-011",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¬K¶§§ø",41.34,28.31,13.02,46,17.7802944507361,42.37,28.47,13.9,48.8,18.6788154897494,40.39,27.19,13.2,48.54,18.316268486917,41.9,28.2,13.7,48.59,17.7802944507361,42.78,27.42,15.36,56.02,18.316268486917,42.479,27.303,15.18,55.539,18.2264163830157,42.72,27.098,15.628,57.522,18.2437590863505
"10008130-012",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","ºë­^§ø",36.89,24.65,12.24,49.68,12.0879120879121,38.93,24.72,14.22,57.52,13.2471728594507,40.76,26.07,14.69,56.33,14.8514851485149,43.79,27.68,16.11,58.18,16.6107382550336,44.78,27.44,17.34,63.19,15.4882154882155,47.222,28.674,18.547,65.284,17.5063564266823,49.286,29.528,19.756,68.052,18.5227736463012
"10008130-013",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","¸UÂ×§ø",36.18,27.63,8.55,30.95,15.2960526315789,37.1,29.12,7.99,27.43,16.8053244592346,37.54,29.8,7.74,25.99,18.013468013468,38.55,29.82,8.73,29.28,17.6276771004942,41.43,31.45,9.98,31.75,18.6356073211314,41.745,32.066,9.67800000000001,30.115,19.5260645112908,42.94,32.9,10.038,30.46,20.2762107133273
"10008130-014",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","ºa¿³§ø",44.9,2.04,42.86,2100,2.04081632653061,48.89,2.22,46.67,2100,2.22222222222222,58.54,2.44,56.1,2300,2.4390243902439,59.46,2.7,56.76,2100,2.7027027027027,88.89,3.7,85.19,2300,3.7037037037037,89.7010000000001,3.76000000000001,85.9410000000001,2300,3.76357043952863,99.5560000000002,4.14000000000001,95.4160000000001,2340,4.14419596301129
"10008130-015",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","»AµØ§ø",43.02,24.77,18.24,73.64,15.990990990991,41.89,24.32,17.57,72.22,15.3153153153153,39.41,21.17,18.24,86.17,13.963963963964,37.64,19.15,18.49,96.51,12.6948775055679,34.78,15.79,18.99,120.29,11.441647597254,33.129,14.1009999999999,19.032,125.043000000001,10.365621695452,31.056,11.7879999999999,19.274,136.802000000001,9.19370923572987
"10008130-016",10008,"«n§ë¿¤",10008130,"¤¯·R¶m","³£¹F§ø",35.25,24.41,10.85,44.44,13.0508474576271,36.14,24.1,12.05,50,12.736660929432,38.03,25,13.03,52.11,11.9718309859155,41.32,28.13,13.19,46.91,14.4097222222222,40.98,27.32,13.66,50,14.1856392294221,43.336,28.747,14.584,51.101,14.4537336158378,45,29.732,15.26,51.904,14.8479980994759
"10009010-001",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","©¾§µ¨½",48.16,19.33,28.83,149.12,14.7989734816082,52.55,21.44,31.11,145.08,16.5202108963093,53.27,21.08,32.2,152.77,16.0538116591928,55.7,22.88,32.82,143.48,17.7215189873418,59.61,24.31,35.3,145.25,18.4842883548983,61.673,25.228,36.447,144.338,19.2873420271539,64.278,26.368,37.912,143.404,20.1445358109152
"10009010-002",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤¯·R¨½",45.54,19.1,26.44,138.46,14.8022598870057,48.46,20.46,28,136.87,15.0857142857143,49.83,20.48,29.34,143.26,14.4994246260069,55.41,23.52,31.9,135.64,17.2293364377183,58.66,24.97,33.69,134.91,19.5524146054181,61.537,26.146,35.394,135.329,19.7270094450213,64.856,27.626,37.234,134.496,20.8914026039042
"10009010-003",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","«H¸q¨½",47.91,16.54,31.37,189.66,11.2167300380228,48.89,15.49,33.4,215.58,10.8651911468813,51.32,16.23,35.09,216.25,11.9675456389452,52.93,15.06,37.87,251.39,10.2510460251046,56.22,17.17,39.06,227.5,12.4463519313305,57.652,16.347,41.313,253.523,11.9029025555085,59.718,16.43,43.2980000000001,264.672,12.0874124219924
"10009010-004",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¥|ºû¨½",44.36,13.07,31.29,239.39,10.0990099009901,50.85,15.38,35.47,230.56,11.5384615384615,53.48,16.74,36.74,219.48,13.0434782608696,54.37,18.34,36.03,196.43,14.8471615720524,57.11,18,39.11,217.28,14.4444444444444,60.74,20.152,40.588,197.123,16.3943818795135,63.642,21.434,42.208,189.288,17.5943387915634
"10009010-005",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤Ó¥­¨½",43.33,18.74,24.59,131.2,13.0434782608696,45.96,20.5,25.47,124.24,14.4409937888199,52.94,27.5,25.44,92.49,20.8267090620032,55.68,30.56,25.12,82.2,25.28,55.02,30.62,24.4,79.69,25.1993620414673,60.5160000000001,35.7300000000001,24.785,58.4459999999997,30.3033407623446,63.8260000000001,39.1120000000001,24.712,43.9399999999996,33.8184181395822
"10009010-006",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤¤©M¨½",47.13,17.52,29.61,168.97,12.8398791540786,45.41,15.29,30.12,197,10.5504587155963,43.32,12.73,30.59,240.24,9.3167701863354,45.16,12.58,32.58,258.97,9.67741935483871,49.11,14.96,34.15,228.26,11.3821138211382,47.139,12.267,34.872,272.853,9.61675723840593,47.51,11.484,36.026,290.908,9.23790023574209
"10009010-007",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¥ú¿³¨½",40.6,13.43,27.17,202.35,9.00473933649289,42.31,13.3,29.01,218.07,8.01282051282051,46.39,14.96,31.43,210.11,8.90756302521008,51.66,15.76,35.9,227.78,9.80735551663748,54.1,14.75,39.34,266.67,9.2896174863388,57.917,15.97,41.939,266.501,9.7137065665526,61.5520000000001,16.48,45.0620000000001,280.336,9.95013569690348
"10009010-008",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤T¥­¨½",40.75,26.92,13.82,51.33,20.3491152558584,40.24,25.54,14.7,57.56,19.1088873004527,39.33,24.13,15.2,62.98,18.4353580713779,40.24,24.22,16.02,66.12,18.3443085606773,40.05,23.44,16.61,70.85,17.8679729414509,39.702,22.366,17.34,76.0480000000001,17.1030694153863,39.562,21.538,18.03,80.808,16.5303830785273
"10009010-009",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤K¼w¨½",32.13,18.36,13.78,75.05,13.6070580251103,32.07,17.19,14.88,86.53,12.0190670752469,32.41,16.67,15.74,94.47,11.6803278688525,32.38,15.86,16.52,104.14,11.0919143054596,31.77,14.83,16.94,114.25,11.0250088059176,32.029,14.065,17.96,123.691,10.0572998536656,31.988,13.226,18.756,133.292,9.4481747328483
"10009010-010",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","Âí¥_¨½",36.91,19.88,17.03,85.69,15.3546375681995,36.96,19.04,17.92,94.12,14.88,36.83,18.29,18.54,101.33,13.8810198300283,37.82,17.91,19.92,111.24,13.347022587269,37.94,17.42,20.52,117.79,12.6465661641541,38.168,16.693,21.48,126.43,11.9371131636836,38.46,16.088,22.378,134.562,11.2422011416014
"10009010-011",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","Às¼æ¨½",36.14,22.88,13.26,57.94,17.9732313575526,34.17,20.85,13.32,63.86,16.5201005025126,33.06,19.55,13.51,69.11,15.2552926525529,32.07,18.52,13.55,73.18,14.4696505211527,30.86,17.15,13.72,80,12.4923453766075,29.462,15.653,13.817,84.85,11.4384574991006,28.196,14.274,13.932,90.1940000000001,10.1372353047756
"10009010-012",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","Âí«n¨½",38.02,18.92,19.11,101.01,13.652312599681,38.28,17.54,20.75,118.3,12.5769854132901,40.29,17.7,22.58,127.58,13.3842577216871,41.27,17.66,23.61,133.71,12.7090301003344,44.29,18.97,25.32,133.45,13.8250428816467,45.0890000000001,18.224,26.858,146.897,13.3727773186206,46.6420000000001,18.246,28.386,154.926,13.4205278437181
"10009010-013",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","ªLÀY¨½",35.4,18.01,17.39,96.53,13.3116001086661,34.44,16.55,17.88,108.03,12.3202170963365,33.93,16.11,17.83,110.7,11.3654726636143,32.98,15.08,17.9,118.72,10.4810534802472,33.64,15.01,18.63,124.06,10.5390835579515,32.584,13.911,18.676,131.333,9.38822636610757,32.086,13.164,18.926,137.908,8.64980669435572
"10009010-014",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","­«¥ú¨½",33.38,15.97,17.42,109.09,11.5142718916304,33.8,14.98,18.82,125.65,10.5544747081712,33.72,14.33,19.39,135.25,10.3012633624879,34.11,13.25,20.87,157.52,8.91434262948207,36.18,13.98,22.2,158.84,9.28355196770938,36.011,12.789,23.223,176.681,8.28310933393684,36.602,12.218,24.384,189.818,7.67295214128372
"10009010-015",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","·¾ÔÅ¨½",32.85,13.79,19.06,138.16,9.80036297640653,35.83,14.99,20.84,139.02,9.50639853747715,38.19,15.68,22.51,143.53,10.3321033210332,38.36,15.09,23.27,154.22,9.27272727272727,42.12,17.07,25.05,146.74,10.3896103896104,43.791,17.322,26.469,154.042,10.1436875679483,45.898,17.988,27.91,157.278,10.2381699241141
"10009010-016",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¦¿­í¨½",34.25,20.16,14.08,69.85,14.9442755825735,33.23,18.64,14.6,78.32,13.5858585858586,32.09,17.41,14.68,84.29,12.8358208955224,32.25,16.45,15.8,96.04,12.4373119358074,32.21,15.57,16.64,106.86,11.1450381679389,31.288,14.235,17.056,114.594,10.365554589744,30.782,13.098,17.688,123.768,9.49085244181198
"10009010-017",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤T¥ú¨½",49.76,12.32,37.44,303.92,8.69565217391304,47.82,11.89,35.92,302.04,9.22330097087379,48.45,12.17,36.28,298.04,9.06921241050119,51.46,12.86,38.59,300,9.22330097087379,53.37,13.22,40.15,303.77,9.72568578553616,53.43,13.323,40.103,300.852,9.80545062931347,54.516,13.6,40.912,300.618,10.0114573516381
"10009010-018",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","±[?¨½",34.31,16.48,17.82,108.14,11.0685194058457,35.02,16.05,18.97,118.18,11.1381322957198,34.92,15.11,19.81,131.09,10.2663438256659,35.88,15.54,20.34,130.89,10.2661596958175,36.97,15.59,21.37,137.08,10.8056872037915,37.274,15.067,22.203,146.253,10.2896773841649,37.892,14.838,23.05,153.312,10.1499136837638
"10009010-019",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¹ÅªF¨½",35.7,23.75,11.95,50.33,17.109375,34.92,22.05,12.86,58.33,16.9218989280245,36.91,23.17,13.74,59.28,17.5094339622642,35.34,20.88,14.46,69.26,15.6999226604795,34.78,20.24,14.54,71.85,14.3928035982009,35.104,19.561,15.544,78.001,14.3301511084508,34.962,18.742,16.222,83.3980000000001,13.6646392013365
"10009010-020",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","¤[¦w¨½",33.35,13.72,19.63,143.06,9.47265625,34.27,13.94,20.33,145.83,9.09970958373669,34.68,13.76,20.91,151.94,8.99805447470817,35.09,14.45,20.63,142.76,9.14841849148418,35.69,14.09,21.6,153.33,8.74938210578349,36.266,14.367,21.892,152.625,8.67429236693685,36.816,14.492,22.316,154.372,8.53450842886829
"10009010-021",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","ªø¥­¨½",36.45,13.58,22.87,168.39,8.51513019000704,37.36,13.9,23.46,168.84,8.37988826815642,36.25,13.37,22.88,171.07,8.35030549898167,36.55,13.82,22.72,164.39,8.09170600134862,35.5,12.19,23.31,191.21,6.83188211654387,35.609,12.514,23.09,185.137,6.93737889088727,35.338,12.228,23.104,189.256,6.57191104951386
"10009010-022",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","«OÉÜ¨½",32.38,19.2,13.18,68.67,12.3506825938567,33.25,19.4,13.85,71.35,12.5235997482694,33.49,19.14,14.35,75,12.3985853962971,33.29,18.48,14.8,80.11,11.6250258104481,33.13,17.81,15.32,86.01,11.4174836601307,33.57,17.696,15.869,89.26,11.2335839002184,33.724,17.326,16.392,93.6040000000001,10.9570867196911
"10009010-023",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","ªê·Ë¨½",32.24,18.65,13.59,72.88,13.2428542052231,33,18.52,14.48,78.19,12.7174813587407,33.9,18.24,15.66,85.89,12.655601659751,34.35,17.59,16.76,95.27,12.4271440466278,35.4,17.3,18.1,104.61,12.0595637583893,36.079,16.971,19.108,111.53,11.8234535440122,36.846,16.608,20.238,119.584,11.5577617234342
"10009010-024",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","±öªL¨½",38.75,15.2,23.55,154.98,9.80263157894737,39.92,15.25,24.67,161.74,10.2122015915119,39.74,14.7,25.03,170.27,9.20529801324503,39.25,14.12,25.13,178.04,8.57519788918206,39.46,14.18,25.28,178.24,9.12672357189757,39.649,13.739,25.908,187.5,8.48776461402795,39.724,13.422,26.3,193.782,8.188882642385
"10009010-025",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","´ò¤s¨½",41.69,12.59,29.1,231.09,7.72486772486772,43.57,12.64,30.94,244.83,8.82352941176471,43.13,10.81,32.32,298.96,7.88288288288288,44.78,9.63,35.15,365.06,6.96055684454756,42.91,8.49,34.42,405.48,6.04651162790698,44.311,7.46899999999999,36.841,449.787,5.92176427005236,44.676,6.34799999999998,38.326,496.688000000001,5.3997957939385
"10009010-026",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","ºh¤¤¨½",32.13,17.95,14.18,78.99,12.6445449974862,31.77,16.85,14.93,88.61,12.0857214054323,32.01,15.97,16.04,100.47,11.3904953482525,32.54,15.88,16.66,104.91,11.3516234583438,32.94,15.54,17.4,111.93,10.8712217424435,32.995,14.701,18.293,121.636,10.3844980532395,33.234,14.122,19.11,129.854,9.95642360752209
"10009010-027",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","ºh¥_¨½",37.12,18.97,18.15,95.72,14.7058823529412,36.89,18.44,18.44,100,13.8319672131148,35.1,16.82,18.28,108.64,13.2917964693666,34.6,15.35,19.24,125.34,11.6719242902208,33.51,13.91,19.6,140.91,10.2212855637513,32.591,12.735,19.852,148.838,9.40580022749677,31.64,11.414,20.222,160.41,8.29287657736938
"10009010-028",10009,"¶³ªL¿¤",10009010,"¤æ¤»¥«","ºh«n¨½",31.08,19.85,11.23,56.56,13.8888888888889,31.51,19.79,11.71,59.18,12.7524523946913,30.74,18.72,12.02,64.24,12.138400453772,31.4,18.87,12.53,66.37,12.0860927152318,29.6,16.95,12.65,74.61,10.7332624867163,29.945,16.82,13.126,77.1790000000001,10.2265356427186,29.638,16.148,13.492,81.5080000000001,9.52877439433817
